0.062499999999999986,0.06250000000000006,0.0,0.062499999999999986,0.06250000000000006,0.0,0.18749999999999983,0.5000000000000001,0.37500000000000006,0.06249999999999971,0.3125000000000003,0.375,0.0,0.1875,0.0,0.0,0.06250000000000006,0.1250000000000001,0.06250000000000001,0.0,0.0,0.0,0.0,0.06250000000000006,0.06249999999999971,0.1250000000000001,0.06250000000000006,0.0,0.06250000000000006,0.0,0.0625,0.0,0.0,
0.0641025641025641,0.0,0.06410256410256417,0.0,0.0,0.0,0.06410256410256417,0.25641025641025644,0.2564102564102564,0.0641025641025638,0.38461538461538464,0.19230769230769232,0.06410256410256417,0.19230769230769232,0.12820512820512814,0.06410256410256417,0.12820512820512814,0.06410256410256417,0.0,0.0,0.0,0.06410256410256397,0.19230769230769248,0.0,0.06410256410256417,0.12820512820512833,0.06410256410256417,0.0,0.0,0.0,0.0,0.0,0.06410256410256417,
0.06578947368421052,0.0,0.0,0.0,0.0,0.0,0.0,0.1315789473684208,0.13157894736842105,0.06578947368421058,0.1315789473684208,0.131578947368421,0.0,0.19736842105263158,0.06578947368421058,0.06578947368421058,0.13157894736842116,0.1315789473684208,0.0,0.0,0.0,0.0657894736842104,0.06578947368421058,0.0,0.06578947368421058,0.06578947368421058,0.1315789473684208,0.13157894736842102,0.06578947368421058,0.06578947368421058,0.13157894736842105,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1234567901234569,0.1851851851851852,0.0,0.1234567901234569,0.18518518518518537,0.06172839506172845,0.061728395061728364,0.5555555555555556,0.06172839506172845,0.18518518518518517,0.43209876543209874,0.061728395061728406,0.0,0.0,0.06172839506172845,0.1234567901234569,0.12345679012345681,0.12345679012345655,0.0,0.06172839506172845,0.12345679012345681,0.0,0.061728395061728364,0.12345679012345678,0.0,0.0,
0.0,0.06578947368421058,0.0,0.06578947368421051,0.0,0.0,0.06578947368421058,0.06578947368421058,0.13157894736842107,0.06578947368421058,0.13157894736842116,0.1315789473684208,0.06578947368421058,0.0657894736842105,0.39473684210526316,0.06578947368421058,0.13157894736842116,0.32894736842105254,0.06578947368421054,0.0,0.06578947368421058,0.06578947368421058,0.06578947368420984,0.0657894736842105,0.13157894736842116,0.06578947368421058,0.06578947368421058,0.13157894736842107,0.0,0.0,0.19736842105263164,0.0,0.06578947368421022,
0.0,0.0,0.0,0.0,0.0,0.0657894736842105,0.0,0.06578947368421058,0.131578947368421,0.06578947368421022,0.0,0.13157894736842116,0.0,0.0,0.131578947368421,0.06578947368421058,0.0,0.13157894736842116,0.0,0.0,0.0,0.131578947368421,0.06578947368421058,0.0657894736842105,0.26315789473684215,0.06578947368421058,0.06578947368421058,0.131578947368421,0.0,0.0,0.131578947368421,0.06578947368421058,0.0,
0.0,0.0,0.062499999999999875,0.0625,0.0,0.0,0.06250000000000006,0.0,0.06250000000000006,0.0,0.0,0.06250000000000006,0.0,0.06250000000000006,0.12499999999999993,0.06250000000000006,0.062499999999999875,0.18749999999999983,0.062499999999999986,0.0,0.0,0.12499999999999993,0.06250000000000006,0.12500000000000003,0.12499999999999993,0.06250000000000006,0.0,0.06250000000000006,0.06250000000000006,0.062499999999999965,0.1875,0.0,0.06250000000000006,
0.0,0.0,0.0,0.0,0.0,0.06329113924050629,0.12658227848101242,0.0,0.189873417721519,0.06329113924050639,0.06329113924050604,0.12658227848101278,0.379746835443038,0.0,0.12658227848101278,0.12658227848101278,0.0,0.25316455696202517,0.0,0.0,0.0,0.06329113924050639,0.06329113924050639,0.0,0.189873417721519,0.0,0.0,0.06329113924050629,0.0,0.0,0.12658227848101278,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06410256410256417,0.06410256410256417,0.0,0.0641025641025638,0.12820512820512794,0.38461538461538464,0.0,0.0,0.0,0.12820512820512833,0.0641025641025638,0.0641025641025641,0.0,0.0,0.0,0.0,0.0,0.25641025641025644,0.06410256410256417,0.0,0.12820512820512822,0.0,0.06410256410256407,0.2564102564102563,0.0,0.06410256410256417,
0.06329113924050633,0.0,0.06329113924050639,0.06329113924050633,0.0,0.0,0.06329113924050639,0.06329113924050639,0.06329113924050621,0.12658227848101278,0.12658227848101278,0.06329113924050639,0.0,0.06329113924050629,0.12658227848101278,0.31645569620253156,0.31645569620253156,0.12658227848101278,0.06329113924050633,0.0,0.06329113924050639,0.1265822784810127,0.0,0.06329113924050629,0.2531645569620253,0.06329113924050639,0.0,0.06329113924050639,0.06329113924050639,0.0,0.2531645569620254,0.06329113924050639,0.06329113924050639,
